213.19005605327843
128.2497563350512
155.0129026887762
158.3161394173064
150.11995203836165
230
228
228
228
231
229
227
227
227
208
227
227
227
205
230
230
227
100
227
227
227
227
227
227
227
229
227
197
225
225
224
148
227
224
225
234
235
235
232
235
224
233
224
225
144
224
224
224
223
224
224
225
232
233
224
235
235
232
233
234
234
230
206
207
146
